game,source,source_url,draw_number,draw_date,draw_day,main_draw_label,jackpot_amount,main_1,main_2,main_3,main_4,main_5,main_6,bonus_number,extra_number,secondary_numbers,secondary_ball_result
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3953,3953,2021-12-08,Wednesday,MAIN DRAW,5000000.00,23,25,26,36,40,49,42,6141914,77746124-07,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3954,3954,2021-12-11,Saturday,MAIN DRAW,6000000.00,1,6,26,27,43,46,12,1982826,02198711-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3955,3955,2021-12-15,Wednesday,MAIN DRAW,7795964.50,1,9,12,18,35,48,19,1246218,02436719-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3956,3956,2021-12-18,Saturday,MAIN DRAW,10855866.90,2,10,15,16,20,49,18,1816890,56539473-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3957,3957,2021-12-22,Wednesday,MAIN DRAW,13854022.70,1,2,3,11,15,43,46,4872016,30587501-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3958,3958,2021-12-25,Saturday,MAIN DRAW,18262578.10,4,13,21,24,31,45,41,2418133,04055968-18;03787362-06;32428773-02;32988589-01;33308777-03;40320536-03;57935874-02;59399479-01;59561909-01;66520978-01;70116819-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3959,3959,2021-12-29,Wednesday,MAIN DRAW,21694710.30,18,32,42,44,45,48,38,2962210,03673943-03,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3960,3960,2022-01-01,Saturday,MAIN DRAW,24979618.20,7,8,15,17,19,33,6,4469972,04594498-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3961,3961,2022-01-05,Wednesday,MAIN DRAW,28330160.10,2,5,8,29,36,45,23,3176329,76359161-05,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3962,3962,2022-01-08,Saturday,MAIN DRAW,32310855.90,6,18,23,31,46,48,4,4195624,20234805-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3963,3963,2022-01-12,Wednesday,MAIN DRAW,36449852.60,8,21,26,29,31,46,40,5266786,73086621-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3964,3964,2022-01-15,Saturday,MAIN DRAW,5000000.00,5,10,35,41,42,44,13,4441034,47967424-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3965,3965,2022-01-19,Wednesday,MAIN DRAW,6000000.00,3,12,19,37,39,45,47,5595877,06512882-04,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3966,3966,2022-01-22,Saturday,MAIN DRAW,8217500.80,7,12,27,31,37,44,35,6352607,49395470-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3967,3967,2022-01-26,Wednesday,MAIN DRAW,10987525.50,5,22,25,30,32,46,45,4766652,51363696-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3968,3968,2022-01-29,Saturday,MAIN DRAW,14205912.80,10,14,25,29,33,44,40,3777911,52203918-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3969,3969,2022-02-02,Wednesday,MAIN DRAW,5000000.00,3,7,9,23,26,32,42,1917739,53766920-04,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3970,3970,2022-02-05,Saturday,MAIN DRAW,5000000.00,2,9,12,14,23,24,10,4917229,54702233-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3971,3971,2022-02-09,Wednesday,MAIN DRAW,6000000.00,12,14,19,28,32,36,17,2519299,77118841-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3972,3972,2022-02-12,Saturday,MAIN DRAW,8864204.60,1,25,26,37,40,43,3,3165213,72479786-01;08851105-01;08892216-02;08938191-01;08944507-03;08971586-01;09005334-03;09029297-01;35912505-01;35941621-02;36609497-03;37041593-01;37096833-01;37251849-01;37257549-02;49096488-08;55053567-01;55849763-01;55879652-02;56108161-10;56114617-02;56162679-06;56438087-02;56527868-01;56582746-01;56605397-05;56735407-02;57015982-03;57023763-01;57077940-02;57097084-03;57189152-04;63757300-03;63854138-01;63858865-01;65797055-02;68910531-01;70250764-01;71547247-01;72696275-01;74155382-09;77154947-08;77276258-01;77277497-01;78279424-01;91549878-01;91668890-01;91926798-01;92155010-01;92189386-01;92193098-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3973,3973,2022-02-16,Wednesday,MAIN DRAW,11997317.70,2,8,30,31,40,44,11,3182853,38109237-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3974,3974,2022-02-19,Saturday,MAIN DRAW,15163541.80,4,16,30,32,37,44,35,2683660,09969543-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3975,3975,2022-02-23,Wednesday,MAIN DRAW,18166036.80,4,10,28,31,33,43,18,2309969,09996215-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3976,3976,2022-02-26,Saturday,MAIN DRAW,21593703.80,6,8,12,16,24,35,25,1759144,10296495-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3977,3977,2022-03-02,Wednesday,MAIN DRAW,5000000.00,11,12,39,41,42,49,14,6053997,42893035-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3978,3978,2022-03-05,Saturday,MAIN DRAW,6000000.00,5,9,10,32,38,40,44,4917732,42473586-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3979,3979,2022-03-09,Wednesday,MAIN DRAW,8068948.30,16,25,31,34,40,42,15,2637152,77493231-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3980,3980,2022-03-12,Saturday,MAIN DRAW,5000000.00,3,8,20,24,37,47,31,6817958,74539032-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3981,3981,2022-03-16,Wednesday,MAIN DRAW,6000000.00,1,3,8,14,15,16,33,3206334,98959009-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3982,3982,2022-03-19,Saturday,MAIN DRAW,5000000.00,4,7,26,36,42,47,32,3731913,47561278-03,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3983,3983,2022-03-23,Wednesday,MAIN DRAW,6000000.00,8,11,12,23,29,36,49,2557103,48264987-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3984,3984,2022-03-26,Saturday,MAIN DRAW,8975305.30,5,11,21,22,38,45,44,5927297,77233169-01;36305101-01;36854717-02;49158587-01;49601733-01;49718507-02;49922265-01;49961264-01;50112602-05;62459854-02;81287317-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3985,3985,2022-03-30,Wednesday,MAIN DRAW,11964811.70,3,7,15,21,35,40,37,1635211,50785184-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3986,3986,2022-04-02,Saturday,MAIN DRAW,15707052.60,5,12,15,29,42,44,38,3298029,51693686-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3987,3987,2022-04-06,Wednesday,MAIN DRAW,18784770.10,2,8,9,16,39,49,21,5154737,14643257-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3988,3988,2022-04-09,Saturday,MAIN DRAW,5000000.00,12,28,34,41,46,49,2,4515773,24107997-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3989,3989,2022-04-13,Wednesday,MAIN DRAW,6000000.00,9,27,31,33,45,49,20,2571368,85052345-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3990,3990,2022-04-16,Saturday,MAIN DRAW,8601730.20,7,13,26,35,36,38,40,2392025,57330426-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3991,3991,2022-04-20,Wednesday,MAIN DRAW,5000000.00,6,10,13,17,21,37,34,5520406,78035246-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3992,3992,2022-04-23,Saturday,MAIN DRAW,6000000.00,17,19,27,39,44,49,2,6350728,58846167-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3993,3993,2022-04-27,Wednesday,MAIN DRAW,8124165.70,6,26,29,32,33,41,2,1712136,40177877-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3994,3994,2022-04-30,Saturday,MAIN DRAW,11036139.00,9,11,14,16,20,43,32,2193732,41346213-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3995,3995,2022-05-04,Wednesday,MAIN DRAW,5000000.00,4,21,22,36,41,43,31,2843462,71850830-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3996,3996,2022-05-07,Saturday,MAIN DRAW,6000000.00,7,12,21,28,40,46,34,2112547,17520917-02;16633754-01;17625265-01;17715368-01;17873378-01;17900983-40;35587481-01;36461637-02;36780305-03;36909997-01;42001632-02;42462334-01;42475897-01;42645208-01;42771435-02;42986257-01;43400159-03;43463207-02;53931153-01;62882254-01;72110788-01;77142406-01;77403848-01;77773957-01;91398510-01;91610861-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3997,3997,2022-05-11,Wednesday,MAIN DRAW,8263107.70,5,10,12,34,36,48,27,5810804,55206176-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3998,3998,2022-05-14,Saturday,MAIN DRAW,11205427.10,2,14,21,27,34,49,5,2046535,62961587-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=3999,3999,2022-05-18,Wednesday,MAIN DRAW,5000000.00,14,22,24,28,42,48,23,6702075,46114974-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4000,4000,2022-05-21,Saturday,MAIN DRAW,6000000.00,4,5,26,33,35,44,30,3499273,22339821-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4001,4001,2022-05-25,Wednesday,MAIN DRAW,7697588.90,14,15,22,35,36,47,19,4045956,48466869-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4002,4002,2022-05-28,Saturday,MAIN DRAW,10968527.90,6,13,15,29,45,48,1,3429944,49258332-04,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4003,4003,2022-06-01,Wednesday,MAIN DRAW,5000000.00,1,15,16,19,44,48,5,3654089,00066085-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4004,4004,2022-06-04,Saturday,MAIN DRAW,6000000.00,14,24,32,36,37,48,17,6844066,28785673-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4005,4005,2022-06-08,Wednesday,MAIN DRAW,5000000.00,6,22,32,39,40,46,26,4909464,18010481-03,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4006,4006,2022-06-11,Saturday,MAIN DRAW,6000000.00,14,15,22,25,32,44,45,2119471,52811216-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4007,4007,2022-06-15,Wednesday,MAIN DRAW,7682546.00,3,5,9,12,16,29,32,5706487,01691221-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4008,4008,2022-06-18,Saturday,MAIN DRAW,5000000.00,4,6,20,21,24,44,5,2032516,34919109-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4009,4009,2022-06-22,Wednesday,MAIN DRAW,6000000.00,7,10,11,18,27,42,25,2997039,42250131-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4010,4010,2022-06-25,Saturday,MAIN DRAW,7509047.60,9,14,23,36,38,44,19,1270934,43390418-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4011,4011,2022-06-29,Wednesday,MAIN DRAW,10135042.80,6,7,16,26,31,35,13,3192771,43553126-07,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4012,4012,2022-07-02,Saturday,MAIN DRAW,13082412.50,1,4,7,33,36,47,2,2196688,45989794-01;03281744-06;03359000-03;21314501-01;21405937-06;21659817-01;21927789-03;21929177-01;44360901-02;45276415-02;45868627-01;65752099-01;67925503-07;67944366-01;69325859-02;70797370-01;76575821-01;77542063-01;84279341-01;84330185-01;84595037-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4013,4013,2022-07-06,Wednesday,MAIN DRAW,16152188.40,25,33,34,35,37,46,30,1732194,85458053-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4014,4014,2022-07-09,Saturday,MAIN DRAW,20000000.00,8,12,21,33,34,45,23,3065451,85036037-01;04025331-02;23731017-01;24399741-01;24490953-01;24667173-02;25175741-01;47437623-04;47775704-09;47989050-05;48059375-02;48164747-01;48185949-01;48284506-01;48395633-01;65240221-01;70653992-04;72744542-01;74630969-02;77690767-01;86512997-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4015,4015,2022-07-13,Wednesday,MAIN DRAW,5000000.00,13,18,19,21,35,40,29,3622797,26392877-03,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4016,4016,2022-07-16,Saturday,MAIN DRAW,6000000.00,8,19,23,34,37,44,21,2209084,76724633-01;03668556-01;04609979-04;04785106-02;26785993-01;27720153-01;28304277-01;28513065-03;48568961-01;48886085-01;49429613-01;49857243-01;50005650-02;50432975-01;61735480-01;64963489-01;69244531-02;71613100-01;73528673-01;74641488-01;74689436-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4017,4017,2022-07-20,Wednesday,MAIN DRAW,7956976.00,1,15,17,25,26,40,39,5813508,51029661-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4018,4018,2022-07-23,Saturday,MAIN DRAW,11034666.40,6,23,24,26,39,42,21,4376613,05589069-05;05431154-02;05626022-32;30064365-03;30419641-01;48901124-01;50789730-01;51277396-02;51889341-01;52092185-01;52417271-01;52434134-02;52520047-08;52552815-01;52570063-03;52618154-03;64093827-03;73584324-01;88840330-01;89224206-01;89745454-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4019,4019,2022-07-27,Wednesday,MAIN DRAW,13884143.90,6,19,29,42,45,49,21,1304967,52814168-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4020,4020,2022-07-30,Saturday,MAIN DRAW,17183706.90,9,21,22,27,35,47,31,5174060,77746023-02;06077687-04;06273729-01;06279706-03;28447897-04;34269573-02;34897805-01;53760702-01;54129966-02;54154014-01;54166275-01;54355244-03;54415471-03;54456165-01;54806095-02;54896480-01;64111885-01;68303983-06;72897305-01;77317608-04;91738030-04,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4021,4021,2022-08-03,Wednesday,MAIN DRAW,5000000.00,10,15,24,27,42,46,36,5192025,65765150-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4022,4022,2022-08-06,Saturday,MAIN DRAW,6000000.00,10,18,21,31,34,48,9,5965287,56160295-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4023,4023,2022-08-10,Wednesday,MAIN DRAW,5000000.00,8,9,36,38,44,45,29,6193583,57602020-06,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4024,4024,2022-08-13,Saturday,MAIN DRAW,6000000.00,5,8,13,35,37,40,3,2302717,94683254-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4025,4025,2022-08-17,Wednesday,MAIN DRAW,7311380.00,6,7,13,30,31,43,20,5918787,67247992-03,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4026,4026,2022-08-20,Saturday,MAIN DRAW,10210980.40,1,5,11,29,40,49,22,1051149,95645302-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4027,4027,2022-08-24,Wednesday,MAIN DRAW,12873130.50,9,15,22,24,26,41,16,2714985,71856313-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4028,4028,2022-08-27,Saturday,MAIN DRAW,15686467.90,9,12,19,20,23,28,31,4000812,08968198-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4029,4029,2022-08-31,Wednesday,MAIN DRAW,5000000.00,9,18,25,33,35,41,19,1712378,43449949-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4030,4030,2022-09-03,Saturday,MAIN DRAW,6000000.00,5,8,13,21,22,46,9,3838996,29345354-02,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4031,4031,2022-09-07,Wednesday,MAIN DRAW,7551355.20,11,12,13,16,29,35,7,2647846,45176356-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4032,4032,2022-09-10,Saturday,MAIN DRAW,10600885.60,11,15,19,29,41,49,38,4779699,46764837-01,
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4033,4033,2022-09-14,Wednesday,CLASSIC DRAW,,7,8,14,22,23,39,11,2326751,47244497-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4034,4034,2022-09-17,Saturday,CLASSIC DRAW,,3,9,15,21,33,49,13,6411211,49282161-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4035,4035,2022-09-21,Wednesday,CLASSIC DRAW,,1,26,33,37,44,49,31,2247306,11555858-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4036,4036,2022-09-24,Saturday,CLASSIC DRAW,,10,13,21,37,40,41,48,4028964,51598780-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4037,4037,2022-09-28,Wednesday,CLASSIC DRAW,,7,10,11,24,32,40,25,6374473,12299795-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4038,4038,2022-10-01,Saturday,CLASSIC DRAW,,4,19,21,24,25,36,9,4919992,53260327-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4039,4039,2022-10-05,Wednesday,CLASSIC DRAW,,3,6,10,19,28,31,2,1903441,87158810-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4040,4040,2022-10-08,Saturday,CLASSIC DRAW,,1,5,21,35,37,41,6,6718092,56501118-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4041,4041,2022-10-12,Wednesday,CLASSIC DRAW,,8,10,25,36,38,41,42,4315909,55646024-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4042,4042,2022-10-15,Saturday,CLASSIC DRAW,,7,9,12,33,35,36,6,6736400,14285291-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4043,4043,2022-10-19,Wednesday,CLASSIC DRAW,,4,15,30,35,42,43,24,2917609,40889728-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4044,4044,2022-10-22,Saturday,CLASSIC DRAW,,2,17,24,36,40,49,30,1124710,27880790-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4045,4045,2022-10-26,Wednesday,CLASSIC DRAW,,10,15,23,38,39,45,37,2908753,92588554-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4046,4046,2022-10-29,Saturday,CLASSIC DRAW,,9,13,20,26,28,40,44,2205421,77511065-01,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4047,4047,2022-11-02,Wednesday,CLASSIC DRAW,,19,25,38,40,47,48,20,1823474,22359689-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4048,4048,2022-11-05,Saturday,CLASSIC DRAW,,2,20,31,40,48,49,44,1174894,24831841-05,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4049,4049,2022-11-09,Wednesday,CLASSIC DRAW,,21,23,30,34,41,49,13,1285595,63862645-05,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4050,4050,2022-11-12,Saturday,CLASSIC DRAW,,1,20,24,32,36,37,5,4835945,27626701-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4051,4051,2022-11-16,Wednesday,CLASSIC DRAW,,4,6,12,20,41,44,31,5583134,49685858-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4052,4052,2022-11-19,Saturday,CLASSIC DRAW,,12,16,21,32,38,45,15,4558417,18489178-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4053,4053,2022-11-23,Wednesday,CLASSIC DRAW,,3,14,19,20,28,47,37,3555733,18921713-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4054,4054,2022-11-26,Saturday,CLASSIC DRAW,,18,26,32,37,42,43,10,6259684,53594447-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4055,4055,2022-11-30,Wednesday,CLASSIC DRAW,,4,11,16,19,27,35,25,1577858,54604103-01,White
